Senats-id,GridViewFreiPlaetze,GridViewPlatzstrukturen_Altersmischung,GridViewPlatzstrukturen_angeboten,GridViewPlatzstrukturen_frühestes Aufnahmealter in Monaten,GridViewPlatzstrukturen_unter 3 Jahre,GridViewPlatzstrukturen_über 3 Jahre,HLinkEMail,HLinkWeb,lblAngeboteText,lblBesondereAngebote,lblEMailText,lblEinrichtungsart,lblFreiePlaetzeText,lblKitaname,lblMehrsprachigkeit,lblMehrsprachigkeitText,lblOeffText,lblOeffnungDienstag,lblOeffnungDonnerstag,lblOeffnungFreitag,lblOeffnungMittwoch,lblOeffnungMontag,lblOeffnungSonnabend,lblOrt,lblPaedAnsaetze,lblPaedAnsaetzeText,lblPaedSchwerpunkte,lblPaedSchwerpunkteText,lblPlatzstrukturenText,lblStellenangeboteText,lblStrasse,lblTelefon,lblTelefonText,lblThemSchwerpunkte,lblThemSchwerpunkteText,lblTraegerName,lblTraegerart,lblTraegerartText,lblVerantwortlich,lblWebText,PLZ,Ort,Stadtteil,Traegerart,Telefon,lat,lon,address_zum_vergleich_nochmal
1704,Nein, ,14,12,4,10,vorstand@kila-purzelbaum.de,http://www.kila-purzelbaum.de.vu,,,E-Mail,Eltern-Initiativ-Kindertagesstätte,Freie Plätze,Kinderladen Purzelbaum,,,Öffnungszeiten,Di 08:00-16:30,Do 08:00-16:30,Fr 08:00-16:30,Mi 08:00-16:30,Mo 08:00-16:30,,10625 Berlin (Charlottenburg-Wilmersdorf),,,,,Plätze,Stellenangebote,Schillerstr. 21 ,303121122,Telefon,,,Kinderladen Purzelbaum e.V.,(EKT),Träger,Die Kitas sind für die Informationen über ihre Angebote in diesem Verzeichnis verantwortlich.,Internet,10625,Berlin,Charlottenburg-Wilmersdorf,EKT,030 3121122,52.5107335,13.3135729,"21, Schillerstraße, Charlottenburg, Charlottenburg-Wilmersdorf, Berlin, 10625, Deutschland"
2695,Nein, ,15,0,0,15,senat@kinderladen-goethestrasse.de,,,,E-Mail,Eltern-Initiativ-Kindertagesstätte,Freie Plätze,EKT - Kinderladen Goethestraße (EG links),,,Öffnungszeiten,Di 08:00-17:00,Do 08:00-17:00,Fr 08:00-17:00,Mi 08:00-17:00,Mo 08:00-17:00,,10623 Berlin (Charlottenburg-Wilmersdorf),,,,,Plätze,Stellenangebote,Goethestr. 13 ,312 33 09,Telefon,,,Kinderladen Goethestraße e.V.,(EKT),Träger,Die Kitas sind für die Informationen über ihre Angebote in diesem Verzeichnis verantwortlich.,Internet,10623,Berlin,Charlottenburg-Wilmersdorf,EKT,030 3123309,52.44065975,13.23125635,"13, Goethestraße, Zehlendorf, Steglitz-Zehlendorf, Berlin, 14163, Deutschland"
1684,Nein, ,11,0,0,11,senat@kinderladen-goethestrasse.de,,,,E-Mail,Eltern-Initiativ-Kindertagesstätte,Freie Plätze,EKT - Kinderladen 1 Goethestraße (EG rechts),,,Öffnungszeiten,Di 08:00-17:00,Do 08:00-17:00,Fr 08:00-17:00,Mi 08:00-17:00,Mo 08:00-17:00,,10623 Berlin (Charlottenburg-Wilmersdorf),,,,,Plätze,Stellenangebote,Goethestr. 13 ,312 33 09,Telefon,,,Kinderladen Goethestraße e.V.,(EKT),Träger,Die Kitas sind für die Informationen über ihre Angebote in diesem Verzeichnis verantwortlich.,Internet,10623,Berlin,Charlottenburg-Wilmersdorf,EKT,030 3123309,52.44065975,13.23125635,"13, Goethestraße, Zehlendorf, Steglitz-Zehlendorf, Berlin, 14163, Deutschland"
1705,Nein, ,15,0,0,15,ektwusel@versanet.de,,,,E-Mail,Eltern-Initiativ-Kindertagesstätte,Freie Plätze,EKT - Wusel,,,Öffnungszeiten,Di 08:00-16:30,Do 08:00-16:30,Fr 08:00-16:30,Mi 08:00-16:30,Mo 08:00-16:30,,10627 Berlin (Charlottenburg-Wilmersdorf),,,,,Plätze,Stellenangebote,Schillerstr. 84 ,312 86 70,Telefon,,,Wusel e. V.,(EKT),Träger,Die Kitas sind für die Informationen über ihre Angebote in diesem Verzeichnis verantwortlich.,Internet,10627,Berlin,Charlottenburg-Wilmersdorf,EKT,030 3128670,52.509643,13.3092293,"Kita-Wusel, 84, Schillerstraße, Charlottenburg, Charlottenburg-Wilmersdorf, Berlin, 10627, Deutschland"
127229,Nein, ,13,24,3,10,ingeboldt@arcor.de,,,,E-Mail,Kindertagesstätte,Freie Plätze,Kinderladen Umme Ecke,,,Öffnungszeiten,Di 07:30-16:00,Do 07:30-16:00,Fr 07:30-15:00,Mi 07:30-16:00,Mo 07:30-16:00,,14057 Berlin (Charlottenburg-Wilmersdorf),Situationsansatz,Pädagogische Ansätze,Situationsansatz,Pädagogische Schwerpunkte,Plätze,Stellenangebote,Witzlebenstr. 17 ,3031806813,Telefon,"Ästhetische Bildung (Musik und Kunst), Gesundheit, Körper und Bewegung, Natur- und Umweltpädagogik",Thematische Schwerpunkte,Kinderladen Umme Ecke e. V.,(EKT),Träger,Die Kitas sind für die Informationen über ihre Angebote in diesem Verzeichnis verantwortlich.,Internet,14057,Berlin,Charlottenburg-Wilmersdorf,EKT,030 31806813,52.5060463,13.2929886,"17, Witzlebenstraße, Charlottenburg, Charlottenburg-Wilmersdorf, Berlin, 14057, Deutschland"
1662,Nein, ,30,0,0,30,trinitatiskita@web.de,,,,E-Mail,Kindertagesstätte,Freie Plätze,Kita der Ev. Kirchengem. Trinitatis,,,Öffnungszeiten,Di 07:30-16:30,Do 07:30-16:30,Fr 07:30-16:30,Mi 07:30-16:30,Mo 07:30-16:30,,10625 Berlin (Charlottenburg-Wilmersdorf),,,,,Plätze,Stellenangebote,Leibnizstr. 79 ,030318685-16,Telefon,,,Ev. Kirchengemeinde Trinitatis,(Diakonisches Werk),Träger,Die Kitas sind für die Informationen über ihre Angebote in diesem Verzeichnis verantwortlich.,Internet,10625,Berlin,Charlottenburg-Wilmersdorf,Diakonisches Werk,030 31868516,52.5083223,13.3135564218,"Trinitatis Kirchengemeinde Berlin, 79, Leibnizstraße, Charlottenburg, Charlottenburg-Wilmersdorf, Berlin, 10625, Deutschland"
546229,Nein, ,85,8,26,59,leitung-kita-notenzwerge-berlin@rahn.education,www.rahndittrich.de/kita-bln,,,E-Mail,Kindertagesstätte,Freie Plätze,Kindertagesstätte Notenzwerge Tempelhof,,,Öffnungszeiten,Di 06:00-18:00,Do 06:00-18:00,Fr 06:00-18:00,Mi 06:00-18:00,Mo 06:00-18:00,,12103 Berlin (Tempelhof-Schöneberg),Situationsansatz,Pädagogische Ansätze,"Situationsansatz, Sonstiges",Pädagogische Schwerpunkte,Plätze,Stellenangebote,Burgemeisterstr. 11 ,0303199097-0,Telefon,Ästhetische Bildung (Musik und Kunst),Thematische Schwerpunkte,"Dr. P. Rahn und Partner,
Schulen in freier Trägerschaft,
gemeinnützige Schulgesellschaft mbH",(Sonstiger freier Träger),Träger,Die Kitas sind für die Informationen über ihre Angebote in diesem Verzeichnis verantwortlich.,Internet,12103,Berlin,Tempelhof-Schöneberg,Sonstiger freier Träger,030 31990970,52.4572434,13.3830133,"Notenzwerge, 10-11, Burgemeisterstraße, Tempelhof, Tempelhof-Schöneberg, Berlin, 12103, Deutschland"
1565,Nein, ,139,2,51,88,schlueterstr@kita-nordwest.de,,,,E-Mail,Kindertagesstätte,Freie Plätze,Kita Schlüterstr. 25/Kitas Nordwest,,,Öffnungszeiten,Di 06:30-17:30,Do 06:30-17:30,Fr 06:30-17:00,Mi 06:30-17:30,Mo 06:30-17:30,,10629 Berlin (Charlottenburg-Wilmersdorf),,,,,Plätze,Stellenangebote,Schlüterstr. 25 ,30319988930,Telefon,,,Kindertagesstätten Nordwest Eigenbetrieb von Berlin,(Eigenbetrieb),Träger,Die Kitas sind für die Informationen über ihre Angebote in diesem Verzeichnis verantwortlich.,Internet,10629,Berlin,Charlottenburg-Wilmersdorf,Eigenbetrieb,030 319988930,52.5048866,13.3171002,"25, Schlüterstraße, Charlottenburg, Charlottenburg-Wilmersdorf, Berlin, 10629, Deutschland"
1639,Nein, ,170,6,53,117,goethestr@kita-nordwest.de,,,,E-Mail,Kindertagesstätte,Freie Plätze,Kita Goethestr. 12/Kitas Nordwest,,,Öffnungszeiten,Di 07:00-19:00,Do 07:00-19:00,Fr 07:00-17:00,Mi 07:00-19:00,Mo 07:00-19:00,,10623 Berlin (Charlottenburg-Wilmersdorf),,,,,Plätze,Stellenangebote,Goethestr. 12 ,30319988940,Telefon,"Integration von Kindern mit Behinderung, Körper und Bewegung, Natur- und Umweltpädagogik",Thematische Schwerpunkte,Kindertagesstätten Nordwest Eigenbetrieb von Berlin,(Eigenbetrieb),Träger,Die Kitas sind für die Informationen über ihre Angebote in diesem Verzeichnis verantwortlich.,Internet,10623,Berlin,Charlottenburg-Wilmersdorf,Eigenbetrieb,030 319988940,52.509519,13.3191054,"Städt. Kita Goethestraße 12, 12, Goethestraße, Charlottenburg, Charlottenburg-Wilmersdorf, Berlin, 10623, Deutschland"
1688,Nein, ,15,0,0,15,,,,,E-Mail,Eltern-Initiativ-Kindertagesstätte,Freie Plätze,EKT Ingrids Kindergarten,,,Öffnungszeiten,,,,,,,14057 Berlin (Charlottenburg-Wilmersdorf),,,,,Plätze,Stellenangebote,Holtzendorffstr. 3 ,321 17 80,Telefon,,,Ingrids Kindergarten e.V.,(EKT),Träger,Die Kitas sind für die Informationen über ihre Angebote in diesem Verzeichnis verantwortlich.,Internet,14057,Berlin,Charlottenburg-Wilmersdorf,EKT,030 3211780,52.5045051,13.2946621,"3, Holtzendorffstraße, Charlottenburg, Charlottenburg-Wilmersdorf, Berlin, 14057, Deutschland"
939,Nein, ,20,0,0,20,,,,,E-Mail,Kindertagesstätte,Freie Plätze,Kita Sanierungsgebiet Klausener Platz,,,Öffnungszeiten,,,,,,,14059 Berlin (Charlottenburg-Wilmersdorf),,,,,Plätze,Stellenangebote,Knobelsdorffstr. 20 ,321 34 92,Telefon,,,Sonderprojekt Sanierungsgebiet Klausenerplatz e. V.,(Sonstiger freier Träger),Träger,Die Kitas sind für die Informationen über ihre Angebote in diesem Verzeichnis verantwortlich.,Internet,14059,Berlin,Charlottenburg-Wilmersdorf,Sonstiger freier Träger,030 3213492,52.5134932,13.2935674,"20, Knobelsdorffstraße, Charlottenburg, Charlottenburg-Wilmersdorf, Berlin, 14059, Deutschland"
1700,Nein, ,20,0,0,20,,,,,E-Mail,Eltern-Initiativ-Kindertagesstätte,Freie Plätze,"Kinderladen ""Geierbande""",,,Öffnungszeiten,Di 08:00-17:00,Do 08:00-17:00,Fr 08:00-17:00,Mi 08:00-17:00,Mo 08:00-17:00,,14057 Berlin (Charlottenburg-Wilmersdorf),Situationsansatz,Pädagogische Ansätze,"Körper und Bewegung, Situationsansatz",Pädagogische Schwerpunkte,Plätze,Stellenangebote,Suarezstr. 54 ,030321 35 96,Telefon,,,"Kinderladen ""Geierbande"" e.V.",(EKT),Träger,Die Kitas sind für die Informationen über ihre Angebote in diesem Verzeichnis verantwortlich.,Internet,14057,Berlin,Charlottenburg-Wilmersdorf,EKT,030 3213596,52.5087279,13.2964133,"54, Suarezstraße, Charlottenburg, Charlottenburg-Wilmersdorf, Berlin, 14057, Deutschland"
1698,Nein, ,18,24,5,13,kerstin.herrmann@berlin.de,,,,E-Mail,Eltern-Initiativ-Kindertagesstätte,Freie Plätze,EKT - Kartoffelladen,,,Öffnungszeiten,Di 07:30-16:30,Do 07:30-16:30,Fr 07:30-16:30,Mi 07:30-16:30,Mo 07:30-16:30,,14059 Berlin (Charlottenburg-Wilmersdorf),Situationsansatz,Pädagogische Ansätze,Situationsansatz,Pädagogische Schwerpunkte,Plätze,Stellenangebote,Knobelsdorffstr. 24 ,303216235,Telefon,"Ästhetische Bildung (Musik und Kunst), Gesundheit, Interkulturelle Pädagogik, Körper und Bewegung, Natur- und Umweltpädagogik",Thematische Schwerpunkte,Kartoffelladen e.V.,(EKT),Träger,Die Kitas sind für die Informationen über ihre Angebote in diesem Verzeichnis verantwortlich.,Internet,14059,Berlin,Charlottenburg-Wilmersdorf,EKT,030 3216235,52.5134591,13.2930193,"24, Knobelsdorffstraße, Charlottenburg, Charlottenburg-Wilmersdorf, Berlin, 14059, Deutschland"
653,Nein, ,71,12,20,51,kita@st.canisius-berlin.de,,,,E-Mail,Kindertagesstätte,Freie Plätze,Kita der Kath. Kirchengem. St. Canisius,,,Öffnungszeiten,Di 07:00-17:00,Do 07:00-17:00,Fr 07:00-17:00,Mi 07:00-17:00,Mo 07:00-17:00,,14057 Berlin (Charlottenburg-Wilmersdorf),Situationsansatz,Pädagogische Ansätze,Situationsansatz,Pädagogische Schwerpunkte,Plätze,Stellenangebote,Witzlebenstr. 27 ,303216474,Telefon,,,Kath. Kirchengemeinde St. Canisius,(Deutscher Caritasverband),Träger,Die Kitas sind für die Informationen über ihre Angebote in diesem Verzeichnis verantwortlich.,Internet,14057,Berlin,Charlottenburg-Wilmersdorf,Deutscher Caritasverband,030 3216474,52.5073808,13.2940055,"27, Witzlebenstraße, Charlottenburg, Charlottenburg-Wilmersdorf, Berlin, 14057, Deutschland"
2951,Nein, ,17,0,4,13,kinderladen.lietzenseesterne@gmx.de,,,,E-Mail,Eltern-Initiativ-Kindertagesstätte,Freie Plätze,Kinderladen Lietzenseesterne,,,Öffnungszeiten,,,,,,,14057 Berlin (Charlottenburg-Wilmersdorf),Montessori-Pädagogik,Pädagogische Ansätze,Montessori-Pädagogik,Pädagogische Schwerpunkte,Plätze,Stellenangebote,Kuno-Fischer-Str. 15 ,303216671,Telefon,,,Kinderladen Lietzenseesterne e.V.,(EKT),Träger,Die Kitas sind für die Informationen über ihre Angebote in diesem Verzeichnis verantwortlich.,Internet,14057,Berlin,Charlottenburg-Wilmersdorf,EKT,030 3216671,52.5039348,13.2910327,"15, Kuno-Fischer-Straße, Charlottenburg, Charlottenburg-Wilmersdorf, Berlin, 14057, Deutschland"
1690,Nein, ,17,0,0,17,,,,,E-Mail,Eltern-Initiativ-Kindertagesstätte,Freie Plätze,EKT Firlefanz,,,Öffnungszeiten,Di 07:00-16:00,Do 07:00-16:00,Fr 07:00-16:00,Mi 07:00-16:00,Mo 07:00-16:00,,14059 Berlin (Charlottenburg-Wilmersdorf),Situationsansatz,Pädagogische Ansätze,Situationsansatz,Pädagogische Schwerpunkte,Plätze,Stellenangebote,Nehringstr. 19 ,303217086,Telefon,,,Elterninitiativ-Kindertagesstätte Firlefanz e.V.,(EKT),Träger,Die Kitas sind für die Informationen über ihre Angebote in diesem Verzeichnis verantwortlich.,Internet,14059,Berlin,Charlottenburg-Wilmersdorf,EKT,030 3217086,52.5142723,13.2945081,"19, Nehringstraße, Charlottenburg, Charlottenburg-Wilmersdorf, Berlin, 14059, Deutschland"
1668,Nein, ,50,12,15,35,Kita.St.Kamillus@t-online.de,,,,E-Mail,Kindertagesstätte,Freie Plätze,Kita der Kath. Kirchengem. St. Kamilus,,,Öffnungszeiten,,,,,,,14059 Berlin (Charlottenburg-Wilmersdorf),,,,,Plätze,Stellenangebote,Klausenerplatz 12 ,030322 15 07,Telefon,,,Kath. Kirchengemeinde St. Kamilus,(Deutscher Caritasverband),Träger,Die Kitas sind für die Informationen über ihre Angebote in diesem Verzeichnis verantwortlich.,Internet,14059,Berlin,Charlottenburg-Wilmersdorf,Deutscher Caritasverband,030 3221507,52.5177182,13.2915231,"12, Klausenerplatz, Charlottenburg, Charlottenburg-Wilmersdorf, Berlin, 14059, Deutschland"
867,Nein, ,25,0,0,25,,,,,E-Mail,Eltern-Initiativ-Kindertagesstätte,Freie Plätze,EKT Gemeinnütziger Charlottenburger Kila,,,Öffnungszeiten,,,,,,,14059 Berlin (Charlottenburg-Wilmersdorf),,,,,Plätze,Stellenangebote,Sophie-Charlotten-Str. 84A ,303223450,Telefon,,,Gemeinnütziger Charlottenburger Kinderladen e.V.,(EKT),Träger,Die Kitas sind für die Informationen über ihre Angebote in diesem Verzeichnis verantwortlich.,Internet,14059,Berlin,Charlottenburg-Wilmersdorf,EKT,030 3223450,52.5143224,13.2882575,"84a, Sophie-Charlotten-Straße, Charlottenburg, Charlottenburg-Wilmersdorf, Berlin, 14059, Deutschland"
1682,Nein, ,17,18,5,12,info@gruene-erdferkel.de,http://www.gruene-erdferkel.de,,,E-Mail,Eltern-Initiativ-Kindertagesstätte,Freie Plätze,EKT Grüne Erdferkel,,,Öffnungszeiten,Di 08:00-16:30,Do 08:00-16:30,Fr 08:00-16:00,Mi 08:00-16:00,Mo 08:00-16:30,,14059 Berlin (Charlottenburg-Wilmersdorf),Situationsansatz,Pädagogische Ansätze,Situationsansatz,Pädagogische Schwerpunkte,Plätze,Stellenangebote,Spandauer Damm 65 ,303225112,Telefon,"Integration von Kindern mit Behinderung, Interkulturelle Pädagogik, Körper und Bewegung, Natur- und Umweltpädagogik",Thematische Schwerpunkte,Grüne Erdferkel e.V.,(EKT),Träger,Die Kitas sind für die Informationen über ihre Angebote in diesem Verzeichnis verantwortlich.,Internet,14059,Berlin,Charlottenburg-Wilmersdorf,EKT,030 3225112,52.5186446,13.2879049,"LiSA Interkultureller Mädchentreff, 65, Spandauer Damm, Charlottenburg, Charlottenburg-Wilmersdorf, Berlin, 14059, Deutschland"
346,Nein, ,26,21,8,18,leitung@kibest.de,www.kibest.de,,,E-Mail,Eltern-Initiativ-Kindertagesstätte,Freie Plätze,EKT - Kinderbegegnungsstätte Atatürk,deutsch - türkisch,Mehrsprachigkeit,Öffnungszeiten,Di 08:00-17:30,Do 08:00-17:30,Fr 08:00-17:30,Mi 08:00-17:30,Mo 08:00-17:30,,14059 Berlin (Charlottenburg-Wilmersdorf),Situationsansatz,Pädagogische Ansätze,Situationsansatz,Pädagogische Schwerpunkte,Plätze,Stellenangebote,Nehringstr. 16A ,030322 7864,Telefon,"Ästhetische Bildung (Musik und Kunst), Gesundheit, Integration von Kindern mit Behinderung, Interkulturelle Pädagogik, Körper und Bewegung, Natur- und Umweltpädagogik, Religionspädagogik, Theaterpädagogik",Thematische Schwerpunkte,Kinderbegegnungsstätte Atatürk e. V.,(EKT),Träger,Die Kitas sind für die Informationen über ihre Angebote in diesem Verzeichnis verantwortlich.,Internet,14059,Berlin,Charlottenburg-Wilmersdorf,EKT,030 3227864,52.513727,13.2946162,"16A, Nehringstraße, Charlottenburg, Charlottenburg-Wilmersdorf, Berlin, 14059, Deutschland"
950,Nein, ,30,0,0,30,,,,,E-Mail,Kindertagesstätte,Freie Plätze,Kita Sanierungsgebiet Klausener Platz,,,Öffnungszeiten,Di 07:00-16:00,Do 07:00-16:00,Fr 07:00-16:00,Mi 07:00-16:00,Mo 07:00-16:00,,14059 Berlin (Charlottenburg-Wilmersdorf),,,,,Plätze,Stellenangebote,Schloßstr. 16C ,030322 81 02,Telefon,,,Sonderprojekt Sanierungsgebiet Klausenerplatz e. V.,(Sonstiger freier Träger),Träger,Die Kitas sind für die Informationen über ihre Angebote in diesem Verzeichnis verantwortlich.,Internet,14059,Berlin,Charlottenburg-Wilmersdorf,Sonstiger freier Träger,030 3228102,52.5149467,13.2954921,"16C, Schloßstraße, Charlottenburg, Charlottenburg-Wilmersdorf, Berlin, 14059, Deutschland"
1703,Nein, ,16,0,0,16,,,,,E-Mail,Eltern-Initiativ-Kindertagesstätte,Freie Plätze,EKT - Rönne,,,Öffnungszeiten,Di 08:00-17:00,Do 08:00-17:00,Fr 08:00-17:00,Mi 08:00-17:00,Mo 08:00-17:00,,14057 Berlin (Charlottenburg-Wilmersdorf),,,,,Plätze,Stellenangebote,Rönnestr. 18 ,322 82 98,Telefon,,,Rönne 18 e.V.,(EKT),Träger,Die Kitas sind für die Informationen über ihre Angebote in diesem Verzeichnis verantwortlich.,Internet,14057,Berlin,Charlottenburg-Wilmersdorf,EKT,030 3228298,52.5032792,13.293568,"18, Rönnestraße, Charlottenburg, Charlottenburg-Wilmersdorf, Berlin, 14057, Deutschland"
127279,Nein, ,100,2,30,70,b.janotte@albatrosggmbh.de,www.albatrosggmbh.de,,,E-Mail,Kindertagesstätte,Freie Plätze,Kita Albatros,,,Öffnungszeiten,Di 06:00-17:00,Do 06:00-17:00,Fr 06:00-17:00,Mi 06:00-17:00,Mo 06:00-17:00,,13403 Berlin (Reinickendorf),,,Sonstiges,Pädagogische Schwerpunkte,Plätze,Stellenangebote,Auguste-Viktoria-Allee 17 ,30322922181,Telefon,Gesundheit,Thematische Schwerpunkte,Albatros gemeinnützige Gesellschaft für soziale und gesundheitliche Dienstleistungen mbH,(Sonstiger freier Träger),Träger,Die Kitas sind für die Informationen über ihre Angebote in diesem Verzeichnis verantwortlich.,Internet,13403,Berlin,Reinickendorf,Sonstiger freier Träger,030 322922181,52.5704117,13.3227461867,"17, Auguste-Viktoria-Allee, Reinickendorf, Berlin, 13403, Deutschland"
573329,Nein, ,60,0, , ,,,,,E-Mail,Kindertagesstätte,Freie Plätze,KiLa Jagowspatzen,,,Öffnungszeiten,,,,,,,10555 Berlin (Mitte),,,,,Plätze,Stellenangebote,Jagowstr. 10 - 11,3032304860,Telefon,,,Frecher Spatz e.V.,(EKT),Träger,Die Kitas sind für die Informationen über ihre Angebote in diesem Verzeichnis verantwortlich.,Internet,10555,Berlin,Mitte,EKT,030 32304860,52.5197781,13.3320203,"Jagowstraße, Moabit, Mitte, Berlin, 10555, Deutschland"
914,Nein, ,81,12,27,54,info@droysen-maeuse.de,,,,E-Mail,Eltern-Initiativ-Kindertagesstätte,Freie Plätze,EKT - Droysen-Mäuse,,,Öffnungszeiten,Di 07:30-17:00,Do 07:30-17:00,Fr 07:30-16:30,Mi 07:30-17:00,Mo 07:30-17:00,,10629 Berlin (Charlottenburg-Wilmersdorf),,,,,Plätze,Stellenangebote,Roscherstr. 14 ,303231613,Telefon,,,Droysen - Mäuse e. V.,(EKT),Träger,Die Kitas sind für die Informationen über ihre Angebote in diesem Verzeichnis verantwortlich.,Internet,10629,Berlin,Charlottenburg-Wilmersdorf,EKT,030 3231613,52.5010166,13.30221,"14, Roscherstraße, Charlottenburg, Charlottenburg-Wilmersdorf, Berlin, 10629, Deutschland"
1000,Nein, ,25,0,10,15,,,,,E-Mail,Eltern-Initiativ-Kindertagesstätte,Freie Plätze,EKT - Kulturküken,,,Öffnungszeiten,,,,,,,10627 Berlin (Charlottenburg-Wilmersdorf),,,,,Plätze,Stellenangebote,Schillerstr. 64 ,323 25 85,Telefon,,,KULTURKÜKEN e.V.,(EKT),Träger,Die Kitas sind für die Informationen über ihre Angebote in diesem Verzeichnis verantwortlich.,Internet,10627,Berlin,Charlottenburg-Wilmersdorf,EKT,030 3232585,52.5095935,13.3009967,"Friseur Paul, 64, Schillerstraße, Charlottenburg, Charlottenburg-Wilmersdorf, Berlin, 10627, Deutschland"
656,Nein, ,19,0,0,19,info@ekt-flitzpiepen.de,,,,E-Mail,Eltern-Initiativ-Kindertagesstätte,Freie Plätze,EKT - Flitzpiepen,,,Öffnungszeiten,,,,,,,14057 Berlin (Charlottenburg-Wilmersdorf),,,,,Plätze,Stellenangebote,Holtzendorffstr. 14 ,323 91 63,Telefon,,,"Kinderladen ""Flitzpiepen"" e.V.",(EKT),Träger,Die Kitas sind für die Informationen über ihre Angebote in diesem Verzeichnis verantwortlich.,Internet,14057,Berlin,Charlottenburg-Wilmersdorf,EKT,030 3239163,52.5049879,13.294972,"Schrill, 14, Holtzendorffstraße, Charlottenburg, Charlottenburg-Wilmersdorf, Berlin, 14057, Deutschland"
1161,Nein, ,88,18,30,58,pestalozzi@pfh-berlin.de,www.pfh-berlin.de,,,E-Mail,Kindertagesstätte,Freie Plätze,Kita Pestalozzistraße des Pestalozzi-Fröbel-Hauses,,,Öffnungszeiten,Di 07:00-17:30,Do 07:00-17:30,Fr 07:00-17:30,Mi 07:00-17:30,Mo 07:00-17:30,,10627 Berlin (Charlottenburg-Wilmersdorf),,,,,Plätze,Stellenangebote,Pestalozzistr. 40 ,030324 08 79,Telefon,,,"Pestalozzi-Fröbel-Haus
Stiftung des öffentlichen Rechts",(Sonstiger freier Träger),Träger,Die Kitas sind für die Informationen über ihre Angebote in diesem Verzeichnis verantwortlich.,Internet,10627,Berlin,Charlottenburg-Wilmersdorf,Sonstiger freier Träger,030 3240879,52.572108,13.4033337,"40, Pestalozzistraße, Pankow, Berlin, 13187, Deutschland"
1678,Nein, ,20,0,0,20,,,,,E-Mail,Eltern-Initiativ-Kindertagesstätte,Freie Plätze,EKT - Kinderladen - was sonst,,,Öffnungszeiten,Di 08:00-17:00,Do 08:00-17:00,Fr 08:00-17:00,Mi 08:00-17:00,Mo 08:00-17:00,,14057 Berlin (Charlottenburg-Wilmersdorf),,,,,Plätze,Stellenangebote,Friedbergstr. 5 ,324 56 43,Telefon,,,Kindertagesstättenverein - Kinderladen - was sonst e.V.,(EKT),Träger,Die Kitas sind für die Informationen über ihre Angebote in diesem Verzeichnis verantwortlich.,Internet,14057,Berlin,Charlottenburg-Wilmersdorf,EKT,030 3245643,52.5045821,13.297567,"EKT - Kinderladen - was sonst e.V., 5, Friedbergstraße, Charlottenburg, Charlottenburg-Wilmersdorf, Berlin, 14057, Deutschland"
1707,Nein, ,15,0,2,13,,,,,E-Mail,Eltern-Initiativ-Kindertagesstätte,Freie Plätze,EKT - Firlefanz,,,Öffnungszeiten,Di 08:30-16:00,Do 08:30-16:00,Fr 08:30-16:00,Mi 08:30-16:00,Mo 08:30-16:00,,10627 Berlin (Charlottenburg-Wilmersdorf),,,,,Plätze,Stellenangebote,Stuttgarter Platz 20 ,324 65 21,Telefon,,,Firlefanz e.V.,(EKT),Träger,Die Kitas sind für die Informationen über ihre Angebote in diesem Verzeichnis verantwortlich.,Internet,10627,Berlin,Charlottenburg-Wilmersdorf,EKT,030 3246521,52.5051134,13.2994584,"Gasthaus Lentz, 20, Stuttgarter Platz, Charlottenburg, Charlottenburg-Wilmersdorf, Berlin, 10627, Deutschland"
1691,Nein, ,27,24,7,20,kinderladen.yoyo.vorstand@gmail.com,www.yoyo-berlin.de,Besondere Angebote,deutsch - französisch,E-Mail,Eltern-Initiativ-Kindertagesstätte,Freie Plätze,EKT - Yoyo,deutsch - französisch,Mehrsprachigkeit,Öffnungszeiten,Di 08:00-17:15,Do 08:00-17:15,Fr 08:00-17:15,Mi 08:00-17:15,Mo 08:00-17:15,,10627 Berlin (Charlottenburg-Wilmersdorf),,,,,Plätze,Stellenangebote,Kaiser-Friedrich-Str. 60 ,030324 70 52,Telefon,Interkulturelle Pädagogik,Thematische Schwerpunkte,Yoyo e.V.,(EKT),Träger,Die Kitas sind für die Informationen über ihre Angebote in diesem Verzeichnis verantwortlich.,Internet,10627,Berlin,Charlottenburg-Wilmersdorf,EKT,030 3247052,52.5073609,13.3024912,"Rad-Center, 60, Kaiser-Friedrich-Straße, Charlottenburg, Charlottenburg-Wilmersdorf, Berlin, 10627, Deutschland"
